review_id,phrase,category,aspect_term,polarity
1616,pizza pretty good huge ,FOOD#STYLE_OPTIONS,pizza,positive
1617,price reasonable ,RESTAURANT#PRICES,rice,positive
1618,size penne vodka tremendously gigantic portion bucket food literally ,FOOD#STYLE_OPTIONS,size,positive
1618,vodka tremendously gigantic portion bucket food literally ,FOOD#STYLE_OPTIONS,food,positive
1618,got family size penne vodka tremendously gigantic ,FOOD#STYLE_OPTIONS,family,positive
1618,got family size penne vodka tremendously ,FOOD#STYLE_OPTIONS,family,positive
1619,would say fine tasty heaviness stomach someting mention undermine ,FOOD#QUALITY,mine,negative
1619,would say fine tasty heaviness stomach someting mention ,FOOD#QUALITY,mention,negative
1619,fine tasty heaviness stomach someting mention undermine ,FOOD#QUALITY,mine,negative
1620,creamy means big task diggest tasty first would say full ,FOOD#QUALITY,creamy,negative
1620,pasta penne pretty extra buttery ,FOOD#QUALITY,buttery,negative
1620,penne got little moody afterwards cause stuffed lol ,FOOD#QUALITY,lol,negative
1620,pasta penne pretty extra buttery creamy means big task diggest ,FOOD#QUALITY,buttery,negative
1620,tasty first would say full slice pizza count penne got ,FOOD#QUALITY,pizza,negative
1620,little moody afterwards cause stuffed lol ,FOOD#QUALITY,lol,negative
1620,pasta penne pretty extra buttery creamy means big task ,FOOD#QUALITY,buttery,negative
1620,first would say full slice pizza count penne got little ,FOOD#QUALITY,pizza,negative
1621,creamy means big task diggest tasty first would say full ,FOOD#STYLE_OPTIONS,creamy,negative
1621,pasta penne pretty extra buttery ,FOOD#STYLE_OPTIONS,buttery,negative
1621,penne got little moody afterwards cause stuffed lol ,FOOD#STYLE_OPTIONS,lol,negative
1621,pasta penne pretty extra buttery creamy means big task diggest ,FOOD#STYLE_OPTIONS,buttery,negative
1621,tasty first would say full slice pizza count penne got ,FOOD#STYLE_OPTIONS,pizza,negative
1621,little moody afterwards cause stuffed lol ,FOOD#STYLE_OPTIONS,lol,negative
1621,pasta penne pretty extra buttery creamy means big task ,FOOD#STYLE_OPTIONS,buttery,negative
1621,first would say full slice pizza count penne got little ,FOOD#STYLE_OPTIONS,pizza,negative
1622,rosa waltzes think best ,FOOD#QUALITY,waltzes,positive
1623,interesting selection good wines service fine ,DRINKS#QUALITY,wines,positive
1623,good wines service fine fun decor ,DRINKS#QUALITY,wines,positive
1623,interesting selection good wines service fine fun ,DRINKS#QUALITY,wines,positive
1623,interesting selection good wines service fine fun decor ,DRINKS#QUALITY,wines,positive
1623,selection good wines service fine fun decor ,DRINKS#QUALITY,wines,positive
1624,interesting selection good wines service fine ,SERVICE#GENERAL,wines,positive
1624,good wines service fine fun decor ,SERVICE#GENERAL,wines,positive
1624,interesting selection good wines service fine fun ,SERVICE#GENERAL,wines,positive
1624,interesting selection good wines service fine fun decor ,SERVICE#GENERAL,wines,positive
1624,selection good wines service fine fun decor ,SERVICE#GENERAL,wines,positive
1625,interesting selection good wines service fine ,AMBIENCE#GENERAL,wines,positive
1625,good wines service fine fun decor ,AMBIENCE#GENERAL,wines,positive
1625,interesting selection good wines service fine fun ,AMBIENCE#GENERAL,wines,positive
1625,interesting selection good wines service fine fun decor ,AMBIENCE#GENERAL,wines,positive
1625,selection good wines service fine fun decor ,AMBIENCE#GENERAL,wines,positive
1626,interesting selection good wines service fine ,FOOD#STYLE_OPTIONS,wines,positive
1626,good wines service fine fun decor ,FOOD#STYLE_OPTIONS,wines,positive
1626,interesting selection good wines service fine fun ,FOOD#STYLE_OPTIONS,wines,positive
1626,interesting selection good wines service fine fun decor ,FOOD#STYLE_OPTIONS,wines,positive
1626,selection good wines service fine fun decor ,FOOD#STYLE_OPTIONS,wines,positive
1627,love ,RESTAURANT#GENERAL,love,positive
1628,plan stopping next week well ,RESTAURANT#GENERAL,plan,positive
1629,found cold night perfect spot warm ,RESTAURANT#MISCELLANEOUS,spot,positive
1630,recieved prompt service smile ,SERVICE#GENERAL,prompt,positive
1632,definately check ,RESTAURANT#GENERAL,check,positive
1633,blew away far new favorite restaurant uppereast side ,RESTAURANT#GENERAL,side,positive
1633,place blew away far new ,RESTAURANT#GENERAL,way,positive
1633,far new favorite restaurant uppereast side ,RESTAURANT#GENERAL,side,positive
1634,wine list extensive impressive ,DRINKS#STYLE_OPTIONS,impressive,positive
1635,love atmosphere felt like paris ,AMBIENCE#GENERAL,love,positive
1636,mussels fantastic dessert definitely going back ,FOOD#QUALITY,dessert,positive
1636,mussels fantastic dessert definitely going back soon ,FOOD#QUALITY,dessert,positive
1638,mussels fantastic dessert definitely going back ,RESTAURANT#GENERAL,dessert,positive
1638,mussels fantastic dessert definitely going back soon ,RESTAURANT#GENERAL,dessert,positive
1639,coming years nothing good things say service great staff ,SERVICE#GENERAL,eat,positive
1639,coming years nothing good things say ,SERVICE#GENERAL,good,positive
1639,good things say service great staff lanterna ,SERVICE#GENERAL,eat,positive
1639,coming years nothing good things say service great ,SERVICE#GENERAL,eat,positive
1639,years nothing good things say service great staff lanterna ,SERVICE#GENERAL,eat,positive
1641,years host vittorio crew always ,SERVICE#GENERAL,crew,positive
1641,even able remember consistent frequent visitor ,SERVICE#GENERAL,visit,positive
1641,treated family although business little gem amazing even able remember ,SERVICE#GENERAL,family,positive
1641,crew always treated family although business little gem amazing even ,SERVICE#GENERAL,family,positive
1641,years host vittorio crew always treated family although ,SERVICE#GENERAL,family,positive
1641,host vittorio crew always treated family although business little gem ,SERVICE#GENERAL,family,positive
1643,best thin crust pizzas lasagna menu die average lasagnas ,AMBIENCE#GENERAL,pizza,positive
1643,also amazed new additions past years new jazz bar fantastic ,AMBIENCE#GENERAL,addition,positive
1643,also amazed new additions past years new jazz ,AMBIENCE#GENERAL,addition,positive
1643,past years new jazz bar fantastic dining garden best thin ,AMBIENCE#GENERAL,garden,positive
1643,fantastic dining garden best thin crust pizzas lasagna menu die ,AMBIENCE#GENERAL,pizza,positive
1643,new additions past years new jazz bar fantastic dining garden ,AMBIENCE#GENERAL,addition,positive
1643,pizzas lasagna menu die average lasagnas ,AMBIENCE#GENERAL,pizza,positive
1643,thin crust pizzas lasagna menu die average lasagnas ,AMBIENCE#GENERAL,pizza,positive
1643,additions past years new jazz bar fantastic dining garden best ,AMBIENCE#GENERAL,addition,positive
1643,dining garden best thin crust pizzas lasagna menu die average ,AMBIENCE#GENERAL,pizza,positive
1643,years new jazz bar fantastic dining garden best thin crust ,AMBIENCE#GENERAL,garden,positive
1643,new jazz bar fantastic dining garden best thin crust pizzas ,AMBIENCE#GENERAL,pizza,positive
1643,crust pizzas lasagna menu die average lasagnas ,AMBIENCE#GENERAL,pizza,positive
1645,best thin crust pizzas lasagna menu die average lasagnas ,FOOD#QUALITY,pizza,positive
1645,also amazed new additions past years new jazz bar fantastic ,FOOD#QUALITY,addition,positive
1645,also amazed new additions past years new jazz ,FOOD#QUALITY,addition,positive
1645,past years new jazz bar fantastic dining garden best thin ,FOOD#QUALITY,garden,positive
1645,fantastic dining garden best thin crust pizzas lasagna menu die ,FOOD#QUALITY,pizza,positive
1645,new additions past years new jazz bar fantastic dining garden ,FOOD#QUALITY,addition,positive
1645,pizzas lasagna menu die average lasagnas ,FOOD#QUALITY,pizza,positive
1645,thin crust pizzas lasagna menu die average lasagnas ,FOOD#QUALITY,pizza,positive
1645,additions past years new jazz bar fantastic dining garden best ,FOOD#QUALITY,addition,positive
1645,dining garden best thin crust pizzas lasagna menu die average ,FOOD#QUALITY,pizza,positive
1645,years new jazz bar fantastic dining garden best thin crust ,FOOD#QUALITY,garden,positive
1645,new jazz bar fantastic dining garden best thin crust pizzas ,FOOD#QUALITY,pizza,positive
1645,crust pizzas lasagna menu die average lasagnas ,FOOD#QUALITY,pizza,positive
1647,love place ,RESTAURANT#GENERAL,love,positive
1648,keep good work guys ,RESTAURANT#GENERAL,work,positive
1649,say never disapointing meal ,FOOD#QUALITY,meal,positive
1650,made meal yummy dumplings dumpling menu ,FOOD#QUALITY,meal,positive
1650,could made meal yummy dumplings dumpling menu ,FOOD#QUALITY,meal,positive
1651,bbq salmon sea bass crispy duck ,FOOD#QUALITY,salmon,positive
1651,room bbq salmon sea bass crispy duck ,FOOD#QUALITY,salmon,positive
1651,luckily saved room bbq salmon sea bass ,FOOD#QUALITY,salmon,positive
1651,luckily saved room bbq salmon sea bass crispy duck ,FOOD#QUALITY,salmon,positive
1651,saved room bbq salmon sea bass crispy duck ,FOOD#QUALITY,salmon,positive
1654,words filter coffee ,DRINKS#QUALITY,coffee,negative
1655,worth price hype ,AMBIENCE#GENERAL,hype,negative
1656,worth price hype ,RESTAURANT#PRICES,hype,negative
1657,try carrot juice ,DRINKS#QUALITY,juice,positive
1660,tried change double service charge bill ,SERVICE#GENERAL,bill,negative
1661,small pizza tiny road get course meal soles ,FOOD#STYLE_OPTIONS,meal,negative
1661,small pizza tiny road get course ,FOOD#STYLE_OPTIONS,pizza,negative
1661,pizza tiny road get course meal soles ,FOOD#STYLE_OPTIONS,meal,negative
1663,best bar hikkaduwa ,RESTAURANT#GENERAL,bar,positive
1665,nice authentic tradition south indian food ,FOOD#QUALITY,food,positive
1666,nice ambience lighting good ,AMBIENCE#GENERAL,good,positive
1668,mango juice ,DRINKS#QUALITY,man,positive
1669,best food town ,FOOD#QUALITY,town,positive
1671,thumbs way ,RESTAURANT#GENERAL,way,positive
1672,pasta tasteless ,FOOD#QUALITY,taste,negative
1673,mushroom watery lemon tea need ask extra lemon ,FOOD#QUALITY,water,negative
1673,mushroom watery lemon tea need ask extra ,FOOD#QUALITY,water,negative
1673,lemon tea need ask extra lemon ,FOOD#QUALITY,lemon,negative
1674,mushroom watery lemon tea need ask extra lemon ,DRINKS#QUALITY,water,negative
1674,mushroom watery lemon tea need ask extra ,DRINKS#QUALITY,water,negative
1674,lemon tea need ask extra lemon ,DRINKS#QUALITY,lemon,negative
1676,dun try ,RESTAURANT#GENERAL,try,negative
1677,great south indian vegetarian fare ,FOOD#QUALITY,eat,positive
1678,best soy coffee ,DRINKS#QUALITY,coffee,positive
1680,surprisingly good bourbon list ,DRINKS#STYLE_OPTIONS,list,positive
1681,fries ,FOOD#STYLE_OPTIONS,fries,negative
1682,shake best ever must try area ,FOOD#QUALITY,try,positive
1682,burgers extra pickles onion rings chocolate shake best ever must ,FOOD#QUALITY,ring,positive
1682,burgers extra pickles onion rings ,FOOD#QUALITY,ring,positive
1682,chocolate shake best ever must try area ,FOOD#QUALITY,try,positive
1682,burgers extra pickles onion rings chocolate shake best ,FOOD#QUALITY,ring,positive
1684,shake best ever must try area ,DRINKS#QUALITY,try,positive
1684,burgers extra pickles onion rings chocolate shake best ever must ,DRINKS#QUALITY,ring,positive
1684,burgers extra pickles onion rings ,DRINKS#QUALITY,ring,positive
1684,chocolate shake best ever must try area ,DRINKS#QUALITY,try,positive
1684,burgers extra pickles onion rings chocolate shake best ,DRINKS#QUALITY,ring,positive
1685,shake best ever must try area ,RESTAURANT#GENERAL,try,positive
1685,burgers extra pickles onion rings chocolate shake best ever must ,RESTAURANT#GENERAL,ring,positive
1685,burgers extra pickles onion rings ,RESTAURANT#GENERAL,ring,positive
1685,chocolate shake best ever must try area ,RESTAURANT#GENERAL,try,positive
1685,burgers extra pickles onion rings chocolate shake best ,RESTAURANT#GENERAL,ring,positive
1686,great spiced apple drink ,DRINKS#QUALITY,drink,positive
1687,try ice vanilla latte chic ,DRINKS#QUALITY,try,positive
1687,try ice vanilla latte chic cheese ,DRINKS#QUALITY,cheese,positive
1688,try ice vanilla latte chic ,FOOD#STYLE_OPTIONS,try,positive
1688,try ice vanilla latte chic cheese ,FOOD#STYLE_OPTIONS,cheese,positive
1690,good cafe rest tiring walk ,RESTAURANT#GENERAL,ring,positive
1690,cafe rest tiring walk mecca mall ,RESTAURANT#GENERAL,ring,positive
1690,good cafe rest tiring walk mecca ,RESTAURANT#GENERAL,ring,positive
1691,great food ,FOOD#QUALITY,eat,positive
1693,great prices ,RESTAURANT#PRICES,eat,positive
1694,one double cheesebk nice outdoor ,AMBIENCE#GENERAL,cheese,positive
1694,one double cheesebk nice outdoor atmosphere homeybali ,AMBIENCE#GENERAL,homeybali,positive
1694,double cheesebk nice outdoor atmosphere homeybali ,AMBIENCE#GENERAL,homeybali,positive
1695,one double cheesebk nice outdoor ,FOOD#QUALITY,cheese,positive
1695,one double cheesebk nice outdoor atmosphere homeybali ,FOOD#QUALITY,homeybali,positive
1695,double cheesebk nice outdoor atmosphere homeybali ,FOOD#QUALITY,homeybali,positive
1696,get home made lime mint lemonade ,DRINKS#QUALITY,lemon,positive
1697,ben times last month ,RESTAURANT#GENERAL,time,positive
1698,excellent sushi old fashions ,FOOD#QUALITY,fashions,positive
